,type,id,attributes_count,attributes.lineage,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.family,attributes.hierarchy.class,attributes.hierarchy.kingdom,attributes.hierarchy.species,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
118,organisms,Bacteria:Tenericutes:RF3:ML615J-28,2,Bacteria:Tenericutes:RF3:ML615J-28,ML615J-28,Tenericutes,,RF3,Bacteria,,,Bacteria,ML615J-28,RF3,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ATenericutes%253ARF3%253AML615J-28,MGYA00005314,11942.0,98.1184783502,90.0,0.7394626571,2.0,0.0164325035,2.0,0.0164365549,,,,,,
119,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:distasonis,213,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:distasonis,Bacteroidales,Bacteroidetes,Porphyromonadaceae,Bacteroidia,Bacteria,distasonis,Parabacteroides,Bacteria,distasonis,Parabacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253AParabacteroides%253Adistasonis,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,1138.0,12.4385178708,1037.0,17.5554426951,213.0,13.5410044501
120,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Trabulsiella:farmeri,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Trabulsiella:farmeri,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,farmeri,Trabulsiella,Bacteria,farmeri,Trabulsiella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ATrabulsiella%253Afarmeri,MGYA00005314,11942.0,98.1184783502,489.0,4.0177471038,195.0,1.6021690905,188.0,1.5450361604,188.0,2.0548693846,1.0,0.0169290672,1.0,0.0635727908
121,organisms,Bacteria:Actinobacteria:Thermoleophilia:Solirubrobacterales:Patulibacteraceae,1,Bacteria:Actinobacteria:Thermoleophilia:Solirubrobacterales:Patulibacteraceae,Solirubrobacterales,Actinobacteria,Patulibacteraceae,Thermoleophilia,Bacteria,,,Bacteria,Patulibacteraceae,Solirubrobacterales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AThermoleophilia%253ASolirubrobacterales%253APatulibacteraceae,MGYA00005314,11942.0,98.1184783502,15.0,0.1232437762,1.0,0.0082162517,1.0,0.0082182774,1.0,0.0109301563,,,,
122,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae,Burkholderiales,Proteobacteria,Comamonadaceae,Betaproteobacteria,Bacteria,,,Bacteria,Comamonadaceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae,MGYA00005314,11942.0,98.1184783502,489.0,4.0177471038,30.0,0.2464875524,30.0,0.2465483235,1.0,0.0109301563,,,,
123,organisms,Bacteria:Firmicutes:Clostridia:SHA-98,6,Bacteria:Firmicutes:Clostridia:SHA-98,SHA-98,Firmicutes,,Clostridia,Bacteria,,,Bacteria,SHA-98,Clostridia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253ASHA-98,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,6.0,0.0493096647,,,,,,
124,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Dysgonomonas,6,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Dysgonomonas,Bacteroidales,Bacteroidetes,Porphyromonadaceae,Bacteroidia,Bacteria,,Dysgonomonas,Bacteria,Dysgonomonas,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253ADysgonomonas,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,1138.0,12.4385178708,6.0,0.1015744033,,
125,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:cylindroides,1,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:cylindroides,Erysipelotrichales,Firmicutes,Erysipelotrichaceae,Erysipelotrichi,Bacteria,cylindroides,Eubacterium,Bacteria,cylindroides,Eubacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AEubacterium%253Acylindroides,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,14.0,0.1150275244,14.0,0.1150558843,14.0,0.1530221882,1.0,0.0169290672,1.0,0.0635727908
126,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Syntrophococcus:sucromutans,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Syntrophococcus:sucromutans,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,sucromutans,Syntrophococcus,Bacteria,sucromutans,Syntrophococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ASyntrophococcus%253Asucromutans,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,1068.0,11.6734069297,1.0,0.0169290672,1.0,0.0635727908
127,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Paraprevotella,34,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Paraprevotella,Bacteroidales,Bacteroidetes,Paraprevotellaceae,Bacteroidia,Bacteria,,Paraprevotella,Bacteria,Paraprevotella,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253AParaprevotella,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,47.0,0.5137173462,34.0,0.5755882851,,
128,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerotruncus,5,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerotruncus,Clostridiales,Firmicutes,Ruminococcaceae,Clostridia,Bacteria,,Anaerotruncus,Bacteria,Anaerotruncus,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AAnaerotruncus,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,1741.0,19.0294021205,5.0,0.084645336,,
129,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Tissierellaceae:Sedimentibacter,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Tissierellaceae:Sedimentibacter,Clostridiales,Firmicutes,Tissierellaceae,Clostridia,Bacteria,,Sedimentibacter,Bacteria,Sedimentibacter,Tissierellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ATissierellaceae%253ASedimentibacter,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,2.0,0.0218603126,1.0,0.0169290672,,
130,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus,2,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus,Lactobacillales,Firmicutes,Streptococcaceae,Bacilli,Bacteria,,Streptococcus,Bacteria,Streptococcus,Streptococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,20.0,0.1643250349,4.0,0.0328731098,4.0,0.0437206252,2.0,0.0338581344,,
131,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae,50,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae,Bacteroidales,Bacteroidetes,Porphyromonadaceae,Bacteroidia,Bacteria,,,Bacteria,Porphyromonadaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,1138.0,12.4385178708,,,,
132,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Phascolarctobacterium,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Phascolarctobacterium,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,,Phascolarctobacterium,Bacteria,Phascolarctobacterium,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253APhascolarctobacterium,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,24.0,0.2623237512,2.0,0.0338581344,,
133,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Prevotella,6,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Prevotella,Bacteroidales,Bacteroidetes,Paraprevotellaceae,Bacteroidia,Bacteria,,Prevotella,Bacteria,Prevotella,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253APrevotella,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,47.0,0.5137173462,184.0,3.1149483663,,
134,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Butyricimonas,45,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Butyricimonas,Bacteroidales,Bacteroidetes,Odoribacteraceae,Bacteroidia,Bacteria,,Butyricimonas,Bacteria,Butyricimonas,Odoribacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AOdoribacteraceae%253AButyricimonas,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,544.0,5.9460050279,45.0,0.7618080244,,
135,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae,3,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae,Coriobacteriales,Actinobacteria,Coriobacteriaceae,Coriobacteriia,Bacteria,,,Bacteria,Coriobacteriaceae,Coriobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae,MGYA00005314,11942.0,98.1184783502,15.0,0.1232437762,6.0,0.0492975105,6.0,0.0493096647,6.0,0.0655809378,,,,
136,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Marvinbryantia:formatexigens,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Marvinbryantia:formatexigens,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,formatexigens,Marvinbryantia,Bacteria,formatexigens,Marvinbryantia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253AMarvinbryantia%253Aformatexigens,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,1068.0,11.6734069297,1.0,0.0169290672,1.0,0.0635727908
137,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Pragia:fontium,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Pragia:fontium,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,fontium,Pragia,Bacteria,fontium,Pragia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253APragia%253Afontium,MGYA00005314,11942.0,98.1184783502,489.0,4.0177471038,195.0,1.6021690905,188.0,1.5450361604,188.0,2.0548693846,1.0,0.0169290672,1.0,0.0635727908
138,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Necropsobacter:rosorum,1,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Necropsobacter:rosorum,Pasteurellales,Proteobacteria,Pasteurellaceae,Gammaproteobacteria,Bacteria,rosorum,Necropsobacter,Bacteria,rosorum,Necropsobacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253ANecropsobacter%253Arosorum,MGYA00005314,11942.0,98.1184783502,489.0,4.0177471038,195.0,1.6021690905,4.0,0.0328731098,4.0,0.0437206252,1.0,0.0169290672,1.0,0.0635727908
139,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Clostridium:methylpentosum,11,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Clostridium:methylpentosum,Clostridiales,Firmicutes,Ruminococcaceae,Clostridia,Bacteria,methylpentosum,Clostridium,Bacteria,methylpentosum,Clostridium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AClostridium%253Amethylpentosum,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,1741.0,19.0294021205,65.0,1.1003893685,11.0,0.6993006993
140,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Gracilibacteraceae:Gracilibacter,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Gracilibacteraceae:Gracilibacter,Clostridiales,Firmicutes,Gracilibacteraceae,Clostridia,Bacteria,,Gracilibacter,Bacteria,Gracilibacter,Gracilibacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AGracilibacteraceae%253AGracilibacter,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,3.0,0.0327904689,1.0,0.0169290672,,
141,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megamonas,4,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Megamonas,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,,Megamonas,Bacteria,Megamonas,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AMegamonas,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,24.0,0.2623237512,4.0,0.0677162688,,
142,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Dehalobacteriaceae:Dehalobacterium,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Dehalobacteriaceae:Dehalobacterium,Clostridiales,Firmicutes,Dehalobacteriaceae,Clostridia,Bacteria,,Dehalobacterium,Bacteria,Dehalobacterium,Dehalobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ADehalobacteriaceae%253ADehalobacterium,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,2.0,0.0218603126,2.0,0.0338581344,,
143,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella:oxytoca,3,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Klebsiella:oxytoca,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,oxytoca,Klebsiella,Bacteria,oxytoca,Klebsiella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253AKlebsiella%253Aoxytoca,MGYA00005314,11942.0,98.1184783502,489.0,4.0177471038,195.0,1.6021690905,188.0,1.5450361604,188.0,2.0548693846,9.0,0.1523616049,3.0,0.1907183725
144,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:nordii,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:nordii,Bacteroidales,Bacteroidetes,Bacteroidaceae,Bacteroidia,Bacteria,nordii,Bacteroides,Bacteria,nordii,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Anordii,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,2130.0,23.2812329216,2114.0,35.7880480786,1.0,0.0635727908
145,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnospira:pectinoschiza,3,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Lachnospira:pectinoschiza,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,pectinoschiza,Lachnospira,Bacteria,pectinoschiza,Lachnospira,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ALachnospira%253Apectinoschiza,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,1068.0,11.6734069297,54.0,0.9141696293,3.0,0.1907183725
146,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia,17,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Roseburia,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Roseburia,Bacteria,Roseburia,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARoseburia,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,1068.0,11.6734069297,17.0,0.2877941425,,
147,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:PW3,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Rikenellaceae:PW3,Bacteroidales,Bacteroidetes,Rikenellaceae,Bacteroidia,Bacteria,,PW3,Bacteria,PW3,Rikenellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ARikenellaceae%253APW3,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,933.0,10.1978358291,1.0,0.0169290672,,
148,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae,4,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae,Erysipelotrichales,Firmicutes,Erysipelotrichaceae,Erysipelotrichi,Bacteria,,,Bacteria,Erysipelotrichaceae,Erysipelotrichales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,14.0,0.1150275244,14.0,0.1150558843,14.0,0.1530221882,,,,
149,organisms,Archaea:Euryarchaeota:Methanobacteria:Methanobacteriales:Methanobacteriaceae:Methanobrevibacter:arboriphilus,2,Archaea:Euryarchaeota:Methanobacteria:Methanobacteriales:Methanobacteriaceae:Methanobrevibacter:arboriphilus,Methanobacteriales,Euryarchaeota,Methanobacteriaceae,Methanobacteria,Archaea,arboriphilus,Methanobrevibacter,Archaea,arboriphilus,Methanobrevibacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Archaea%253AEuryarchaeota%253AMethanobacteria%253AMethanobacteriales%253AMethanobacteriaceae%253AMethanobrevibacter%253Aarboriphilus,MGYA00005314,229.0,1.8815216498,229.0,1.8815216498,225.0,1.8486566428,225.0,1.849112426,225.0,2.4592851678,225.0,3.8090401219,2.0,0.1271455817
150,organisms,Bacteria:Tenericutes:Mollicutes:RF39,87,Bacteria:Tenericutes:Mollicutes:RF39,RF39,Tenericutes,,Mollicutes,Bacteria,,,Bacteria,RF39,Mollicutes,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ATenericutes%253AMollicutes%253ARF39,MGYA00005314,11942.0,98.1184783502,90.0,0.7394626571,88.0,0.7230301536,87.0,0.7149901381,,,,,,
151,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae,5,Bacteria:Firmicutes:Clostridia:Clostridiales:Peptococcaceae,Clostridiales,Firmicutes,Peptococcaceae,Clostridia,Bacteria,,,Bacteria,Peptococcaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253APeptococcaceae,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,7.0,0.0765110941,,,,
152,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Serratia:marcescens,1,Bacteria:Proteobacteria:Gammaproteobacteria:Enterobacteriales:Enterobacteriaceae:Serratia:marcescens,Enterobacteriales,Proteobacteria,Enterobacteriaceae,Gammaproteobacteria,Bacteria,marcescens,Serratia,Bacteria,marcescens,Serratia,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AEnterobacteriales%253AEnterobacteriaceae%253ASerratia%253Amarcescens,MGYA00005314,11942.0,98.1184783502,489.0,4.0177471038,195.0,1.6021690905,188.0,1.5450361604,188.0,2.0548693846,7.0,0.1185034705,1.0,0.0635727908
153,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:torques,6,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Ruminococcus:torques,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,torques,Ruminococcus,Bacteria,torques,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ARuminococcus%253Atorques,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,1068.0,11.6734069297,342.0,5.7897409853,6.0,0.3814367451
154,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales,67,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales,Bacteroidales,Bacteroidetes,,Bacteroidia,Bacteria,,,Bacteria,Bacteroidales,Bacteroidia,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,,,,,,
155,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Gracilibacteraceae,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Gracilibacteraceae,Clostridiales,Firmicutes,Gracilibacteraceae,Clostridia,Bacteria,,,Bacteria,Gracilibacteraceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AGracilibacteraceae,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,3.0,0.0327904689,,,,
156,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:stercorea,15,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella:stercorea,Bacteroidales,Bacteroidetes,Prevotellaceae,Bacteroidia,Bacteria,stercorea,Prevotella,Bacteria,stercorea,Prevotella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella%253Astercorea,MGYA00005314,11942.0,98.1184783502,5284.0,43.4146742256,5276.0,43.3489442117,5276.0,43.3596318212,178.0,1.9455678216,184.0,3.1149483663,15.0,0.9535918627
157,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Thermosinus,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Thermosinus,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,,Thermosinus,Bacteria,Thermosinus,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AThermosinus,MGYA00005314,11942.0,98.1184783502,5814.0,47.769287651,5780.0,47.4899350916,5770.0,47.419460881,24.0,0.2623237512,1.0,0.0169290672,,
