,type,id,attributes_count,attributes.lineage,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.family,attributes.hierarchy.class,attributes.hierarchy.kingdom,attributes.hierarchy.species,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
119,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus:cateniformis,5,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Coprobacillus:cateniformis,Erysipelotrichales,Firmicutes,Erysipelotrichaceae,Erysipelotrichi,Bacteria,cateniformis,Coprobacillus,Bacteria,cateniformis,Coprobacillus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253ACoprobacillus%253Acateniformis,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,325.0,1.5001846381,325.0,1.5003924103,325.0,1.6544491957,21.0,0.1410058417,5.0,0.1199328376
120,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea,151,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,,Dorea,Bacteria,Dorea,Lachnospiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ADorea,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4517.0,22.9942985135,176.0,1.1817632445,,
121,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Paludibacter,2,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Paludibacter,Bacteroidales,Bacteroidetes,Porphyromonadaceae,Bacteroidia,Bacteria,,Paludibacter,Bacteria,Paludibacter,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253APaludibacter,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,418.0,2.1278761963,2.0,0.0134291278,,
122,organisms,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus,25,Bacteria:Firmicutes:Bacilli:Lactobacillales:Streptococcaceae:Streptococcus,Lactobacillales,Firmicutes,Streptococcaceae,Bacilli,Bacteria,,Streptococcus,Bacteria,Streptococcus,Streptococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253ABacilli%253ALactobacillales%253AStreptococcaceae%253AStreptococcus,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,47.0,0.2169497784,29.0,0.1338811689,28.0,0.1425371615,25.0,0.1678640972,,
123,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:vadinHB04,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:vadinHB04,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,,vadinHB04,Bacteria,vadinHB04,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253AvadinHB04,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,519.0,2.6420281002,2.0,0.0134291278,,
124,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Chromatiales,1,Bacteria:Proteobacteria:Gammaproteobacteria:Chromatiales,Chromatiales,Proteobacteria,,Gammaproteobacteria,Bacteria,,,Bacteria,Chromatiales,Gammaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253AChromatiales,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,32.0,0.1477104874,4.0,0.0184663681,,,,,,
125,organisms,Bacteria:Proteobacteria:Deltaproteobacteria:Desulfovibrionales:Desulfovibrionaceae:Desulfovibrio:vulgaris,2,Bacteria:Proteobacteria:Deltaproteobacteria:Desulfovibrionales:Desulfovibrionaceae:Desulfovibrio:vulgaris,Desulfovibrionales,Proteobacteria,Desulfovibrionaceae,Deltaproteobacteria,Bacteria,vulgaris,Desulfovibrio,Bacteria,vulgaris,Desulfovibrio,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ADeltaproteobacteria%253ADesulfovibrionales%253ADesulfovibrionaceae%253ADesulfovibrio%253Avulgaris,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,77.0,0.3554283604,77.0,0.3554775864,77.0,0.3919771941,52.0,0.3491573222,2.0,0.047973135
126,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Sporomusa,7,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Sporomusa,Clostridiales,Firmicutes,Veillonellaceae,Clostridia,Bacteria,,Sporomusa,Bacteria,Sporomusa,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ASporomusa,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,519.0,2.6420281002,7.0,0.0470019472,,
127,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Christensenellaceae,50,Bacteria:Firmicutes:Clostridia:Clostridiales:Christensenellaceae,Clostridiales,Firmicutes,Christensenellaceae,Clostridia,Bacteria,,,Bacteria,Christensenellaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AChristensenellaceae,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,52.0,0.2647118713,,,,
128,organisms,Bacteria:Proteobacteria:Betaproteobacteria:A21b:EB1003,2,Bacteria:Proteobacteria:Betaproteobacteria:A21b:EB1003,A21b,Proteobacteria,EB1003,Betaproteobacteria,Bacteria,,,Bacteria,EB1003,A21b,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253AA21b%253AEB1003,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,778.0,3.591211226,2.0,0.0092331841,2.0,0.0101812258,,,,
129,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:acidifaciens,2,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:acidifaciens,Bacteroidales,Bacteroidetes,Bacteroidaceae,Bacteroidia,Bacteria,acidifaciens,Bacteroides,Bacteria,acidifaciens,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aacidifaciens,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,5627.0,28.6448788434,5593.0,37.5545558316,2.0,0.047973135
130,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Ramlibacter,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Ramlibacter,Burkholderiales,Proteobacteria,Comamonadaceae,Betaproteobacteria,Bacteria,,Ramlibacter,Bacteria,Ramlibacter,Comamonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae%253ARamlibacter,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,778.0,3.591211226,766.0,3.5363094963,26.0,0.1323559357,1.0,0.0067145639,,
131,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Collinsella,14,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Collinsella,Coriobacteriales,Actinobacteria,Coriobacteriaceae,Coriobacteriia,Bacteria,,Collinsella,Bacteria,Collinsella,Coriobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253ACollinsella,MGYA00005320,21657.0,99.9676883309,327.0,1.5094165436,103.0,0.4754431315,103.0,0.4755089793,103.0,0.5243331297,45.0,0.302155375,,
132,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:S24-7,35,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:S24-7,Bacteroidales,Bacteroidetes,S24-7,Bacteroidia,Bacteria,,,Bacteria,S24-7,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AS24-7,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,35.0,0.1781714518,,,,
133,organisms,Bacteria:Proteobacteria:Deltaproteobacteria:Desulfovibrionales:Desulfovibrionaceae:Bilophila,22,Bacteria:Proteobacteria:Deltaproteobacteria:Desulfovibrionales:Desulfovibrionaceae:Bilophila,Desulfovibrionales,Proteobacteria,Desulfovibrionaceae,Deltaproteobacteria,Bacteria,,Bilophila,Bacteria,Bilophila,Desulfovibrionaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ADeltaproteobacteria%253ADesulfovibrionales%253ADesulfovibrionaceae%253ABilophila,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,77.0,0.3554283604,77.0,0.3554775864,77.0,0.3919771941,22.0,0.1477204056,,
134,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:adolescentis,117,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:adolescentis,Bifidobacteriales,Actinobacteria,Bifidobacteriaceae,Actinobacteria,Bacteria,adolescentis,Bifidobacterium,Bacteria,adolescentis,Bifidobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium%253Aadolescentis,MGYA00005320,21657.0,99.9676883309,327.0,1.5094165436,220.0,1.0155096012,214.0,0.9879506948,214.0,1.0893911627,204.0,1.3697710334,117.0,2.8064284001
135,organisms,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Mannheimia,2,Bacteria:Proteobacteria:Gammaproteobacteria:Pasteurellales:Pasteurellaceae:Mannheimia,Pasteurellales,Proteobacteria,Pasteurellaceae,Gammaproteobacteria,Bacteria,,Mannheimia,Bacteria,Mannheimia,Pasteurellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253AGammaproteobacteria%253APasteurellales%253APasteurellaceae%253AMannheimia,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,32.0,0.1477104874,11.0,0.0507825123,11.0,0.055996742,2.0,0.0134291278,,
136,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides,4959,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides,Bacteroidales,Bacteroidetes,Bacteroidaceae,Bacteroidia,Bacteria,,Bacteroides,Bacteria,Bacteroides,Bacteroidaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,5627.0,28.6448788434,5593.0,37.5545558316,,
137,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Sporobacter:termitidis,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Sporobacter:termitidis,Clostridiales,Firmicutes,Ruminococcaceae,Clostridia,Bacteria,termitidis,Sporobacter,Bacteria,termitidis,Sporobacter,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ASporobacter%253Atermitidis,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4267.0,21.7216452861,1.0,0.0067145639,1.0,0.0239865675
138,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae,6,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae,Burkholderiales,Proteobacteria,Alcaligenaceae,Betaproteobacteria,Bacteria,,,Bacteria,Alcaligenaceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AAlcaligenaceae,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,778.0,3.591211226,766.0,3.5363094963,723.0,3.6805131338,,,,
139,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Burkholderiaceae,6,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Burkholderiaceae,Burkholderiales,Proteobacteria,Burkholderiaceae,Betaproteobacteria,Bacteria,,,Bacteria,Burkholderiaceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253ABurkholderiaceae,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,778.0,3.591211226,766.0,3.5363094963,7.0,0.0356342904,,,,
140,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Sutterella,716,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Sutterella,Burkholderiales,Proteobacteria,Alcaligenaceae,Betaproteobacteria,Bacteria,,Sutterella,Bacteria,Sutterella,Alcaligenaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AAlcaligenaceae%253ASutterella,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,778.0,3.591211226,766.0,3.5363094963,723.0,3.6805131338,716.0,4.8076277446,,
141,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:flavefaciens,30,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:flavefaciens,Clostridiales,Firmicutes,Ruminococcaceae,Clostridia,Bacteria,flavefaciens,Ruminococcus,Bacteria,flavefaciens,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus%253Aflavefaciens,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4267.0,21.7216452861,1293.0,8.6819311086,30.0,0.7195970257
142,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae,1578,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae,Clostridiales,Firmicutes,Ruminococcaceae,Clostridia,Bacteria,,,Bacteria,Ruminococcaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4267.0,21.7216452861,,,,
143,organisms,Bacteria:Lentisphaerae:Lentisphaeria:Victivallales:Victivallaceae,5,Bacteria:Lentisphaerae:Lentisphaeria:Victivallales:Victivallaceae,Victivallales,Lentisphaerae,Victivallaceae,Lentisphaeria,Bacteria,,,Bacteria,Victivallaceae,Victivallales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ALentisphaerae%253ALentisphaeria%253AVictivallales%253AVictivallaceae,MGYA00005320,21657.0,99.9676883309,6.0,0.0276957164,6.0,0.0276957164,6.0,0.0276995522,6.0,0.0305436775,,,,
144,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium,171,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium,Clostridiales,Firmicutes,Clostridiaceae,Clostridia,Bacteria,,Clostridium,Bacteria,Clostridium,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AClostridium,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,267.0,1.3591936469,240.0,1.6114953334,,
145,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella,114,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella,Bacteroidales,Bacteroidetes,Prevotellaceae,Bacteroidia,Bacteria,,Prevotella,Bacteria,Prevotella,Prevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,1433.0,7.2948482997,1436.0,9.6421137447,,
146,organisms,Archaea:Euryarchaeota:Methanobacteria:Methanobacteriales:Methanobacteriaceae:Methanobrevibacter,7,Archaea:Euryarchaeota:Methanobacteria:Methanobacteriales:Methanobacteriaceae:Methanobrevibacter,Methanobacteriales,Euryarchaeota,Methanobacteriaceae,Methanobacteria,Archaea,,Methanobrevibacter,Archaea,Methanobrevibacter,Methanobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Archaea%253AEuryarchaeota%253AMethanobacteria%253AMethanobacteriales%253AMethanobacteriaceae%253AMethanobrevibacter,MGYA00005320,7.0,0.0323116691,7.0,0.0323116691,7.0,0.0323116691,7.0,0.0323161442,7.0,0.0356342904,7.0,0.0470019472,,
147,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:coprosuis,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:coprosuis,Bacteroidales,Bacteroidetes,Bacteroidaceae,Bacteroidia,Bacteria,coprosuis,Bacteroides,Bacteria,coprosuis,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Acoprosuis,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,5627.0,28.6448788434,5593.0,37.5545558316,1.0,0.0239865675
148,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea:formicigenerans,25,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea:formicigenerans,Clostridiales,Firmicutes,Lachnospiraceae,Clostridia,Bacteria,formicigenerans,Dorea,Bacteria,formicigenerans,Dorea,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ADorea%253Aformicigenerans,MGYA00005320,21657.0,99.9676883309,11488.0,53.0280649926,11116.0,51.3109305761,11112.0,51.2995706569,4517.0,22.9942985135,176.0,1.1817632445,25.0,0.5996641881
149,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Limnohabitans,2,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Limnohabitans,Burkholderiales,Proteobacteria,Comamonadaceae,Betaproteobacteria,Bacteria,,Limnohabitans,Bacteria,Limnohabitans,Comamonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae%253ALimnohabitans,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,778.0,3.591211226,766.0,3.5363094963,26.0,0.1323559357,2.0,0.0134291278,,
150,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae,20,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae,Burkholderiales,Proteobacteria,Comamonadaceae,Betaproteobacteria,Bacteria,,,Bacteria,Comamonadaceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,778.0,3.591211226,766.0,3.5363094963,26.0,0.1323559357,,,,
151,organisms,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Propionibacteriaceae:Propionibacterium,1,Bacteria:Actinobacteria:Actinobacteria:Actinomycetales:Propionibacteriaceae:Propionibacterium,Actinomycetales,Actinobacteria,Propionibacteriaceae,Actinobacteria,Bacteria,,Propionibacterium,Bacteria,Propionibacterium,Propionibacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253AActinomycetales%253APropionibacteriaceae%253APropionibacterium,MGYA00005320,21657.0,99.9676883309,327.0,1.5094165436,220.0,1.0155096012,6.0,0.0276995522,1.0,0.0050906129,1.0,0.0067145639,,
152,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Dysgonomonas,49,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Dysgonomonas,Bacteroidales,Bacteroidetes,Porphyromonadaceae,Bacteroidia,Bacteria,,Dysgonomonas,Bacteria,Dysgonomonas,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253ADysgonomonas,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,418.0,2.1278761963,49.0,0.3290136306,,
153,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:bifidum,5,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:bifidum,Bifidobacteriales,Actinobacteria,Bifidobacteriaceae,Actinobacteria,Bacteria,bifidum,Bifidobacterium,Bacteria,bifidum,Bifidobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium%253Abifidum,MGYA00005320,21657.0,99.9676883309,327.0,1.5094165436,220.0,1.0155096012,214.0,0.9879506948,214.0,1.0893911627,204.0,1.3697710334,5.0,0.1199328376
154,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Paraprevotella,72,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Paraprevotella,Bacteroidales,Bacteroidetes,Paraprevotellaceae,Bacteroidia,Bacteria,,Paraprevotella,Bacteria,Paraprevotella,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253AParaprevotella,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,91.0,0.4632457748,72.0,0.4834486,,
155,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Brackiella:oedipodis,1,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Brackiella:oedipodis,Burkholderiales,Proteobacteria,Alcaligenaceae,Betaproteobacteria,Bacteria,oedipodis,Brackiella,Bacteria,oedipodis,Brackiella,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AAlcaligenaceae%253ABrackiella%253Aoedipodis,MGYA00005320,21657.0,99.9676883309,1387.0,6.4023264402,778.0,3.591211226,766.0,3.5363094963,723.0,3.6805131338,1.0,0.0067145639,1.0,0.0239865675
156,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae,19,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae,Bacteroidales,Bacteroidetes,Porphyromonadaceae,Bacteroidia,Bacteria,,,Bacteria,Porphyromonadaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae,MGYA00005320,21657.0,99.9676883309,8431.0,38.9170974889,8428.0,38.9032496307,8428.0,38.9086376437,418.0,2.1278761963,,,,
157,organisms,Bacteria:Spirochaetes:Brachyspirae:Brachyspirales:Brachyspiraceae:Brachyspira,2,Bacteria:Spirochaetes:Brachyspirae:Brachyspirales:Brachyspiraceae:Brachyspira,Brachyspirales,Spirochaetes,Brachyspiraceae,Brachyspirae,Bacteria,,Brachyspira,Bacteria,Brachyspira,Brachyspiraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ASpirochaetes%253ABrachyspirae%253ABrachyspirales%253ABrachyspiraceae%253ABrachyspira,MGYA00005320,21657.0,99.9676883309,2.0,0.0092319055,2.0,0.0092319055,2.0,0.0092331841,2.0,0.0101812258,2.0,0.0134291278,,
