,type,id,attributes_count,attributes.lineage,attributes.hierarchy.kingdom,attributes.hierarchy.order,attributes.hierarchy.phylum,attributes.hierarchy.class,attributes.hierarchy.family,attributes.hierarchy.genus,attributes.domain,attributes.name,attributes.parent,attributes.rank,attributes.pipeline-version,links.self,attributes.hierarchy.species,Sample_id,attributes.domain_count,attributes.domain_relative_abundance,attributes.hierarchy.phylum_count,attributes.hierarchy.phylum_relative_abundance,attributes.hierarchy.class_count,attributes.hierarchy.class_relative_abundance,attributes.hierarchy.order_count,attributes.hierarchy.order_relative_abundance,attributes.hierarchy.family_count,attributes.hierarchy.family_relative_abundance,attributes.hierarchy.genus_count,attributes.hierarchy.genus_relative_abundance,attributes.hierarchy.species_count,attributes.hierarchy.species_relative_abundance
119,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:BF311,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:BF311,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidaceae,BF311,Bacteria,BF311,Bacteroidaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABF311,,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,5309.0,28.7969190714,1.0,0.0071973514,,
120,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Sporomusa,5,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Sporomusa,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Sporomusa,Bacteria,Sporomusa,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253ASporomusa,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,498.0,2.7012367108,5.0,0.0359867569,,
121,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Eubacteriaceae:Anaerofustis,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Eubacteriaceae:Anaerofustis,Bacteria,Clostridiales,Firmicutes,Clostridia,Eubacteriaceae,Anaerofustis,Bacteria,Anaerofustis,Eubacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AEubacteriaceae%253AAnaerofustis,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,2.0,0.0108483402,2.0,0.0143947027,,
122,organisms,Bacteria:Proteobacteria:Betaproteobacteria,1,Bacteria:Proteobacteria:Betaproteobacteria,Bacteria,,Proteobacteria,Betaproteobacteria,,,Bacteria,Betaproteobacteria,Proteobacteria,class,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,680.0,3.3331699426,,,,,,,,
123,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Christensenellaceae,30,Bacteria:Firmicutes:Clostridia:Clostridiales:Christensenellaceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Christensenellaceae,,Bacteria,Christensenellaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AChristensenellaceae,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,31.0,0.1681492732,,,,
124,organisms,Bacteria:Proteobacteria:Betaproteobacteria:A21b:EB1003,1,Bacteria:Proteobacteria:Betaproteobacteria:A21b:EB1003,Bacteria,A21b,Proteobacteria,Betaproteobacteria,EB1003,,Bacteria,EB1003,A21b,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253AA21b%253AEB1003,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,680.0,3.3331699426,1.0,0.0049024414,1.0,0.0054241701,,,,
125,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:acidifaciens,2,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:acidifaciens,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidaceae,Bacteroides,Bacteria,acidifaciens,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Aacidifaciens,acidifaciens,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,5309.0,28.7969190714,5279.0,37.994817907,2.0,0.0538358008
126,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Collinsella,12,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Collinsella,Bacteria,Coriobacteriales,Actinobacteria,Coriobacteriia,Coriobacteriaceae,Collinsella,Bacteria,Collinsella,Coriobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253ACollinsella,,MGYA00005321,20396.0,99.9754913975,302.0,1.4803195922,108.0,0.5293858144,108.0,0.5294636729,108.0,0.585810371,49.0,0.3526702174,,
127,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:S24-7,42,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:S24-7,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,S24-7,,Bacteria,S24-7,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AS24-7,,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,42.0,0.2278151443,,,,
128,organisms,Bacteria:Proteobacteria:Deltaproteobacteria:Desulfovibrionales:Desulfovibrionaceae:Bilophila,19,Bacteria:Proteobacteria:Deltaproteobacteria:Desulfovibrionales:Desulfovibrionaceae:Bilophila,Bacteria,Desulfovibrionales,Proteobacteria,Deltaproteobacteria,Desulfovibrionaceae,Bilophila,Bacteria,Bilophila,Desulfovibrionaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ADeltaproteobacteria%253ADesulfovibrionales%253ADesulfovibrionaceae%253ABilophila,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,72.0,0.3529238763,72.0,0.3529757819,72.0,0.3905402473,19.0,0.1367496761,,
129,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:adolescentis,105,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:adolescentis,Bacteria,Bifidobacteriales,Actinobacteria,Actinobacteria,Bifidobacteriaceae,Bifidobacterium,Bacteria,adolescentis,Bifidobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium%253Aadolescentis,adolescentis,MGYA00005321,20396.0,99.9754913975,302.0,1.4803195922,192.0,0.9411303367,187.0,0.9167565448,187.0,1.0143198091,176.0,1.2667338419,105.0,2.8263795424
130,organisms,Bacteria:Actinobacteria:Acidimicrobiia:Acidimicrobiales:C111,1,Bacteria:Actinobacteria:Acidimicrobiia:Acidimicrobiales:C111,Bacteria,Acidimicrobiales,Actinobacteria,Acidimicrobiia,C111,,Bacteria,C111,Acidimicrobiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AAcidimicrobiia%253AAcidimicrobiales%253AC111,,MGYA00005321,20396.0,99.9754913975,302.0,1.4803195922,2.0,0.009803441,2.0,0.0098048828,1.0,0.0054241701,,,,
131,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides,4733,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidaceae,Bacteroides,Bacteria,Bacteroides,Bacteroidaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides,,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,5309.0,28.7969190714,5279.0,37.994817907,,
132,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:barnesiae,1,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides:barnesiae,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Bacteroidaceae,Bacteroides,Bacteria,barnesiae,Bacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253ABacteroidaceae%253ABacteroides%253Abarnesiae,barnesiae,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,5309.0,28.7969190714,5279.0,37.994817907,1.0,0.0269179004
133,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Sutterella,627,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Sutterella,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Alcaligenaceae,Sutterella,Bacteria,Sutterella,Alcaligenaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AAlcaligenaceae%253ASutterella,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,680.0,3.3331699426,666.0,3.2650259829,634.0,3.4389238447,627.0,4.5127393119,,
134,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:flavefaciens,22,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:flavefaciens,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,Ruminococcus,Bacteria,flavefaciens,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus%253Aflavefaciens,flavefaciens,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,4041.0,21.9190713821,1231.0,8.8599395422,22.0,0.5921938089
135,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae,1588,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,,Bacteria,Ruminococcaceae,Clostridiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,4041.0,21.9190713821,,,,
136,organisms,Bacteria:Lentisphaerae:Lentisphaeria:Victivallales:Victivallaceae,6,Bacteria:Lentisphaerae:Lentisphaeria:Victivallales:Victivallaceae,Bacteria,Victivallales,Lentisphaerae,Lentisphaeria,Victivallaceae,,Bacteria,Victivallaceae,Victivallales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ALentisphaerae%253ALentisphaeria%253AVictivallales%253AVictivallaceae,,MGYA00005321,20396.0,99.9754913975,8.0,0.039213764,8.0,0.039213764,8.0,0.0392195313,8.0,0.0433933608,,,,
137,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium,161,Bacteria:Firmicutes:Clostridia:Clostridiales:Clostridiaceae:Clostridium,Bacteria,Clostridiales,Firmicutes,Clostridia,Clostridiaceae,Clostridium,Bacteria,Clostridium,Clostridiaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AClostridiaceae%253AClostridium,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,270.0,1.4645259275,238.0,1.7129696272,,
138,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella,108,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Prevotellaceae:Prevotella,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Prevotellaceae,Prevotella,Bacteria,Prevotella,Prevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APrevotellaceae%253APrevotella,,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,1347.0,7.3063571274,1353.0,9.73801641,,
139,organisms,Archaea:Euryarchaeota:Methanobacteria:Methanobacteriales:Methanobacteriaceae:Methanobrevibacter,5,Archaea:Euryarchaeota:Methanobacteria:Methanobacteriales:Methanobacteriaceae:Methanobrevibacter,Archaea,Methanobacteriales,Euryarchaeota,Methanobacteria,Methanobacteriaceae,Methanobrevibacter,Archaea,Methanobrevibacter,Methanobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Archaea%253AEuryarchaeota%253AMethanobacteria%253AMethanobacteriales%253AMethanobacteriaceae%253AMethanobrevibacter,,MGYA00005321,5.0,0.0245086025,5.0,0.0245086025,5.0,0.0245086025,5.0,0.0245122071,5.0,0.0271208505,5.0,0.0359867569,,
140,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:distasonis,97,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Parabacteroides:distasonis,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Porphyromonadaceae,Parabacteroides,Bacteria,distasonis,Parabacteroides,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253AParabacteroides%253Adistasonis,distasonis,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,373.0,2.023215448,293.0,2.1088239528,97.0,2.6110363392
141,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea:formicigenerans,35,Bacteria:Firmicutes:Clostridia:Clostridiales:Lachnospiraceae:Dorea:formicigenerans,Bacteria,Clostridiales,Firmicutes,Clostridia,Lachnospiraceae,Dorea,Bacteria,formicigenerans,Dorea,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ALachnospiraceae%253ADorea%253Aformicigenerans,formicigenerans,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,4229.0,22.9388153612,190.0,1.3674967612,35.0,0.9421265141
142,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Limnohabitans,2,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Limnohabitans,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Comamonadaceae,Limnohabitans,Bacteria,Limnohabitans,Comamonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae%253ALimnohabitans,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,680.0,3.3331699426,666.0,3.2650259829,18.0,0.0976350618,2.0,0.0143947027,,
143,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Thiobacterales,1,Bacteria:Proteobacteria:Betaproteobacteria:Thiobacterales,Bacteria,Thiobacterales,Proteobacteria,Betaproteobacteria,,,Bacteria,Thiobacterales,Betaproteobacteria,order,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253AThiobacterales,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,680.0,3.3331699426,1.0,0.0049024414,,,,,,
144,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae,12,Bacteria:Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae,Bacteria,Burkholderiales,Proteobacteria,Betaproteobacteria,Comamonadaceae,,Bacteria,Comamonadaceae,Burkholderiales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253ABurkholderiales%253AComamonadaceae,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,680.0,3.3331699426,666.0,3.2650259829,18.0,0.0976350618,,,,
145,organisms,Bacteria:Proteobacteria:Betaproteobacteria:Procabacteriales:Procabacteriaceae,1,Bacteria:Proteobacteria:Betaproteobacteria:Procabacteriales:Procabacteriaceae,Bacteria,Procabacteriales,Proteobacteria,Betaproteobacteria,Procabacteriaceae,,Bacteria,Procabacteriaceae,Procabacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AProteobacteria%253ABetaproteobacteria%253AProcabacteriales%253AProcabacteriaceae,,MGYA00005321,20396.0,99.9754913975,1237.0,6.0634282633,680.0,3.3331699426,1.0,0.0049024414,1.0,0.0054241701,,,,
146,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Tissierellaceae:Parvimonas,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Tissierellaceae:Parvimonas,Bacteria,Clostridiales,Firmicutes,Clostridia,Tissierellaceae,Parvimonas,Bacteria,Parvimonas,Tissierellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ATissierellaceae%253AParvimonas,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,4.0,0.0216966804,2.0,0.0143947027,,
147,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:callidus,1,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Ruminococcus:callidus,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,Ruminococcus,Bacteria,callidus,Ruminococcus,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253ARuminococcus%253Acallidus,callidus,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,4041.0,21.9190713821,1231.0,8.8599395422,1.0,0.0269179004
148,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Dysgonomonas,46,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae:Dysgonomonas,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Porphyromonadaceae,Dysgonomonas,Bacteria,Dysgonomonas,Porphyromonadaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae%253ADysgonomonas,,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,373.0,2.023215448,46.0,0.3310781632,,
149,organisms,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:bifidum,7,Bacteria:Actinobacteria:Actinobacteria:Bifidobacteriales:Bifidobacteriaceae:Bifidobacterium:bifidum,Bacteria,Bifidobacteriales,Actinobacteria,Actinobacteria,Bifidobacteriaceae,Bifidobacterium,Bacteria,bifidum,Bifidobacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253AActinobacteria%253ABifidobacteriales%253ABifidobacteriaceae%253ABifidobacterium%253Abifidum,bifidum,MGYA00005321,20396.0,99.9754913975,302.0,1.4803195922,192.0,0.9411303367,187.0,0.9167565448,187.0,1.0143198091,176.0,1.2667338419,7.0,0.1884253028
150,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Paraprevotella,62,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Paraprevotella,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Paraprevotellaceae,Paraprevotella,Bacteria,Paraprevotella,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253AParaprevotella,,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,81.0,0.4393577783,62.0,0.4462357852,,
151,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerotruncus,2,Bacteria:Firmicutes:Clostridia:Clostridiales:Ruminococcaceae:Anaerotruncus,Bacteria,Clostridiales,Firmicutes,Clostridia,Ruminococcaceae,Anaerotruncus,Bacteria,Anaerotruncus,Ruminococcaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253ARuminococcaceae%253AAnaerotruncus,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,4041.0,21.9190713821,2.0,0.0143947027,,
152,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae,18,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Porphyromonadaceae,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Porphyromonadaceae,,Bacteria,Porphyromonadaceae,Bacteroidales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253APorphyromonadaceae,,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,373.0,2.023215448,,,,
153,organisms,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Phascolarctobacterium,95,Bacteria:Firmicutes:Clostridia:Clostridiales:Veillonellaceae:Phascolarctobacterium,Bacteria,Clostridiales,Firmicutes,Clostridia,Veillonellaceae,Phascolarctobacterium,Bacteria,Phascolarctobacterium,Veillonellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AClostridia%253AClostridiales%253AVeillonellaceae%253APhascolarctobacterium,,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,10518.0,51.55629626,10515.0,51.5491714874,498.0,2.7012367108,95.0,0.6837483806,,
154,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Prevotella,11,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Paraprevotellaceae:Prevotella,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Paraprevotellaceae,Prevotella,Bacteria,Prevotella,Paraprevotellaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AParaprevotellaceae%253APrevotella,,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,81.0,0.4393577783,1353.0,9.73801641,,
155,organisms,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Butyricimonas,171,Bacteria:Bacteroidetes:Bacteroidia:Bacteroidales:Odoribacteraceae:Butyricimonas,Bacteria,Bacteroidales,Bacteroidetes,Bacteroidia,Odoribacteraceae,Butyricimonas,Bacteria,Butyricimonas,Odoribacteraceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253ABacteroidetes%253ABacteroidia%253ABacteroidales%253AOdoribacteraceae%253AButyricimonas,,MGYA00005321,20396.0,99.9754913975,8006.0,39.2431743542,8003.0,39.2284691927,8003.0,39.2342386508,277.0,1.5024951182,171.0,1.2307470851,,
156,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Slackia,2,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae:Slackia,Bacteria,Coriobacteriales,Actinobacteria,Coriobacteriia,Coriobacteriaceae,Slackia,Bacteria,Slackia,Coriobacteriaceae,genus,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae%253ASlackia,,MGYA00005321,20396.0,99.9754913975,302.0,1.4803195922,108.0,0.5293858144,108.0,0.5294636729,108.0,0.585810371,2.0,0.0143947027,,
157,organisms,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae,46,Bacteria:Actinobacteria:Coriobacteriia:Coriobacteriales:Coriobacteriaceae,Bacteria,Coriobacteriales,Actinobacteria,Coriobacteriia,Coriobacteriaceae,,Bacteria,Coriobacteriaceae,Coriobacteriales,family,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AActinobacteria%253ACoriobacteriia%253ACoriobacteriales%253ACoriobacteriaceae,,MGYA00005321,20396.0,99.9754913975,302.0,1.4803195922,108.0,0.5293858144,108.0,0.5294636729,108.0,0.585810371,,,,
158,organisms,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:dolichum,3,Bacteria:Firmicutes:Erysipelotrichi:Erysipelotrichales:Erysipelotrichaceae:Eubacterium:dolichum,Bacteria,Erysipelotrichales,Firmicutes,Erysipelotrichi,Erysipelotrichaceae,Eubacterium,Bacteria,dolichum,Eubacterium,species,2.0,https://www.ebi.ac.uk/metagenomics/api/v1/annotations/organisms/Bacteria%253AFirmicutes%253AErysipelotrichi%253AErysipelotrichales%253AErysipelotrichaceae%253AEubacterium%253Adolichum,dolichum,MGYA00005321,20396.0,99.9754913975,10823.0,53.0513210137,280.0,1.3724817411,280.0,1.3726835964,280.0,1.5187676286,4.0,0.0287894055,3.0,0.0807537012
