,closed_antecedents,closed_consequents,length_antecedents,length_consequents,origin_sample_antecedents,origin_sample_consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,closed_antecedents_consequents,numbers,category
10,"['#ANT_Collinsella_aerofaciens', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis']",['#CON_Eubacterium_biforme'],10,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.7,0.9,0.65,0.9285714285714287,1.031746031746032,0.02000000000000002,1.400000000000003,0.1025641025641026,"['#ANT_Collinsella_aerofaciens', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Lachnospira_pectinoschiza', '#ANT_Bifidobacterium_adolescentis', '#CON_Eubacterium_biforme']",11,healthy sample species
11,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum']",['#CON_Bifidobacterium_adolescentis'],10,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#CON_Bifidobacterium_adolescentis']",12,healthy sample species
12,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis']",['#CON_Blautia_obeum'],10,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19]]",0.7,0.9,0.65,0.9285714285714287,1.031746031746032,0.02000000000000002,1.400000000000003,0.1025641025641026,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Bifidobacterium_adolescentis', '#CON_Blautia_obeum']",13,healthy sample species
13,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis']",['#CON_Dorea_formicigenerans'],10,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis', '#CON_Dorea_formicigenerans']",14,healthy sample species
14,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis']",['#CON_Bacteroides_caccae'],10,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19]]",0.75,0.85,0.65,0.8666666666666667,1.019607843137255,0.01250000000000007,1.125,0.07692307692307733,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis', '#CON_Bacteroides_caccae']",15,healthy sample species
15,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis']",['#CON_Faecalibacterium_prausnitzii'],10,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis', '#CON_Faecalibacterium_prausnitzii']",16,healthy sample species
16,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis']",['#CON_Roseburia_faecis'],10,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis', '#CON_Roseburia_faecis']",17,healthy sample species
17,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis']",['#CON_Parabacteroides_distasonis'],10,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis', '#CON_Parabacteroides_distasonis']",18,healthy sample species
18,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis']",['#CON_Ruminococcus_flavefaciens'],10,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.85,0.65,1.0,1.176470588235294,0.09750000000000003,inf,0.4285714285714288,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis', '#CON_Ruminococcus_flavefaciens']",19,healthy sample species
19,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis']",['#CON_Bifidobacterium_longum'],10,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Collinsella_aerofaciens', '#ANT_Eubacterium_biforme', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis', '#CON_Bifidobacterium_longum']",20,healthy sample species
20,"['#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis']",['#CON_Collinsella_aerofaciens'],10,1,"[[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.65,0.95,0.65,1.0,1.052631578947368,0.03250000000000008,inf,0.1428571428571432,"['#ANT_Eubacterium_biforme', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis', '#CON_Collinsella_aerofaciens']",21,healthy sample species
21,"['#ANT_Collinsella_aerofaciens', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis']",['#CON_Eubacterium_biforme'],10,1,"[[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]","[[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]]",0.7,0.9,0.65,0.9285714285714287,1.031746031746032,0.02000000000000002,1.400000000000003,0.1025641025641026,"['#ANT_Collinsella_aerofaciens', '#ANT_Bifidobacterium_longum', '#ANT_Ruminococcus_flavefaciens', '#ANT_Parabacteroides_distasonis', '#ANT_Roseburia_faecis', '#ANT_Faecalibacterium_prausnitzii', '#ANT_Bacteroides_caccae', '#ANT_Dorea_formicigenerans', '#ANT_Blautia_obeum', '#ANT_Bifidobacterium_adolescentis', '#CON_Eubacterium_biforme']",22,healthy sample species
